화약,지발당장약량,뇌관,암석분류,암종,이격거리,심발,SR SD,CR SD,최대입자속도
에멀젼C,0.167,전기,변성암,편마암,18.6,V-CUT,45.52,33.78,0.15
에멀젼C,0.167,전기,변성암,편마암,17.2,V-CUT,42.09,31.23,0.4
에멀젼C,0.167,전기,변성암,편마암,21,V-CUT,51.39,38.13,0.1
에멀젼C,0.167,전기,변성암,편마암,26,V-CUT,63.62,47.21,0.05
에멀젼C,0.75,전기,화성암,화강암,14.2,수직구,16.4,15.63,0.35
에멀젼C,0.75,전기,화성암,화강암,13,수직구,15.01,14.31,0.78
에멀젼C,0.75,전기,화성암,화강암,15,수직구,17.32,16.51,0.38
에멀젼C,0.75,전기,화성암,화강암,21.3,수직구,24.6,23.44,0.68
에멀젼C,0.75,전기,화성암,화강암,33.2,수직구,38.34,36.54,0.07
에멀젼C,0.75,전기,화성암,화강암,22,수직구,25.4,24.21,0.165
에멀젼C,0.75,전기,화성암,화강암,16,수직구,18.48,17.61,0.483
에멀젼C,0.25,전기,화성암,화강암,14,수직구,28,22.22,0.2
에멀젼C,0.25,전기,화성암,화강암,12.6,수직구,25.2,20,0.4
에멀젼C,0.25,전기,화성암,화강암,14.8,수직구,29.6,23.49,0.2
에멀젼C,0.25,전기,화성암,화강암,22.4,수직구,44.8,35.56,0.1
에멀젼C,0.25,전기,화성암,화강암,34,수직구,68,53.97,0.05
에멀젼C,0.25,전기,화성암,화강암,20.7,수직구,41.4,32.86,0.114
에멀젼C,0.25,전기,화성암,화강암,16.8,수직구,33.6,26.67,0.178
에멀젼C,0.25,전기,화성암,화강암,14.2,수직구,28.4,22.54,0.1
에멀젼C,0.25,전기,화성암,화강암,12.6,수직구,25.2,20,0.15
에멀젼C,0.25,전기,화성암,화강암,14.8,수직구,29.6,23.49,0.22
에멀젼C,0.25,전기,화성암,화강암,23,수직구,46,36.51,0.27
에멀젼C,0.25,전기,화성암,화강암,34.2,수직구,68.4,54.29,0.07
에멀젼C,0.25,전기,화성암,화강암,21,수직구,42,33.34,0.14
에멀젼C,0.25,전기,화성암,화강암,16.5,수직구,33,26.19,0.273
에멀젼C,0.2,전기,화성암,화강암,15.7,수직구,35.11,26.85,0.1
에멀젼C,0.2,전기,화성암,화강암,11.5,수직구,25.71,19.66,0.2
에멀젼C,0.2,전기,화성암,화강암,12.3,수직구,27.5,21.03,0.12
에멀젼C,0.2,전기,화성암,화강암,22.6,수직구,50.54,38.65,0.17
에멀젼C,0.2,전기,화성암,화강암,34.7,수직구,77.59,59.34,0.05
에멀젼C,0.2,전기,화성암,화강암,17,수직구,38.01,29.07,0.095
에멀젼C,0.2,전기,화성암,화강암,14.2,수직구,31.75,24.28,0.25
에멀젼C,0.2,전기,화성암,화강암,15.2,수직구,33.99,25.99,0.25
에멀젼C,0.2,전기,화성암,화강암,21.4,수직구,47.85,36.59,0.15
에멀젼C,0.2,전기,화성암,화강암,20.8,수직구,46.51,35.57,0.45
에멀젼C,0.2,전기,화성암,화강암,32.2,수직구,72,55.06,0.07
에멀젼C,0.2,전기,화성암,화강암,27.2,수직구,60.82,46.51,0.064
에멀젼C,0.2,전기,화성암,화강암,15.6,수직구,34.88,26.68,0.216
에멀젼C,0.2,전기,화성암,화강암,23,수직구,51.43,39.33,0.097
에멀젼C,0.5,전기,화성암,화강암,14,수직구,19.8,17.64,0.1
에멀젼C,0.5,전기,화성암,화강암,11.7,수직구,16.55,14.74,0.3
에멀젼C,0.5,전기,화성암,화강암,14.6,수직구,20.65,18.39,0.22
에멀젼C,0.5,전기,화성암,화강암,35.2,수직구,49.78,44.35,0.05
에멀젼C,0.5,전기,화성암,화강암,17.4,수직구,24.61,21.92,0.051
에멀젼C,0.5,전기,화성암,화강암,17,수직구,24.04,21.42,0.089
에멀젼C,0.5,전기,화성암,화강암,20,수직구,28.28,25.2,0.052
에멀젼C,0.5,전기,화성암,화강암,15.2,수직구,21.5,19.15,0.1
에멀젼C,0.5,전기,화성암,화강암,14.8,수직구,20.93,18.65,0.2
에멀젼C,0.5,전기,화성암,화강암,16,수직구,22.63,20.16,0.2
에멀젼C,0.5,전기,화성암,화강암,32.2,수직구,45.54,40.57,0.07
에멀젼C,0.5,전기,화성암,화강암,23.6,수직구,33.38,29.73,0.064
에멀젼C,0.5,전기,화성암,화강암,15,수직구,21.21,18.9,0.221
에멀젼C,0.5,전기,화성암,화강암,24,수직구,33.94,30.24,0.071
에멀젼C,0.2,전기,화성암,화강암,25,수직구,55.9,42.75,0.14
에멀젼C,0.333,전기,화성암,화강암,16.2,수직구,28.07,23.37,0.264
에멀젼C,0.333,전기,화성암,화강암,20,수직구,34.66,28.85,0.318
에멀젼C,0.333,전기,화성암,화강암,14.1,수직구,24.43,20.34,0.35
에멀젼C,0.333,전기,화성암,화강암,14,수직구,24.26,20.2,0.73
에멀젼C,0.333,전기,화성암,화강암,24.4,수직구,42.28,35.2,0.102
에멀젼C,0.25,전기,화성암,화강암,16,수직구,32,25.4,0.198
에멀젼C,0.25,전기,화성암,화강암,19.2,수직구,38.4,30.48,0.368
에멀젼C,0.25,전기,화성암,화강암,13,수직구,26,20.64,0.25
에멀젼C,0.25,전기,화성암,화강암,14.2,수직구,28.4,22.54,0.43
에멀젼C,0.25,전기,화성암,화강암,14,수직구,28,22.22,0.224
에멀젼C,0.25,전기,화성암,화강암,20,수직구,40,31.75,0.356
에멀젼C,0.25,전기,화성암,화강암,24,수직구,48,38.1,0.17
에멀젼C,0.2,전기,화성암,화강암,16.7,수직구,37.34,28.56,0.171
에멀젼C,0.2,전기,화성암,화강암,22.5,수직구,50.31,38.47,0.203
에멀젼C,0.2,전기,화성암,화강암,14.3,수직구,31.98,24.45,0.2
에멀젼C,0.2,전기,화성암,화강암,13,수직구,29.07,22.23,0.33
에멀젼C,0.2,전기,화성암,화강암,27.6,수직구,61.72,47.2,0.102
에멀젼C,0.2,전기,화성암,화강암,16.3,수직구,36.45,27.87,0.16
에멀젼C,0.2,전기,화성암,화강암,23.4,수직구,52.32,40.01,0.114
에멀젼C,0.25,전기,화성암,화강암,17.4,수직구,34.8,27.62,0.176
에멀젼C,0.25,전기,화성암,화강암,23.6,수직구,47.2,37.46,0.152
에멀젼C,0.25,전기,화성암,화강암,15.7,수직구,31.4,24.92,0.15
에멀젼C,0.25,전기,화성암,화강암,15.7,수직구,31.4,24.92,0.35
함수폭약,1.5,전기,변성암,편마암,47,V-CUT,38.38,41.06,0.05
함수폭약,1.5,전기,변성암,편마암,46.3,V-CUT,37.8,40.45,0.4
함수폭약,1.5,전기,변성암,편마암,48.5,V-CUT,39.6,42.37,0.25
함수폭약,1.5,전기,변성암,편마암,47,V-CUT,38.38,41.06,0.3
함수폭약,1.5,전기,변성암,편마암,46,V-CUT,37.56,40.18,0.27
함수폭약,1.5,전기,변성암,편마암,47,V-CUT,38.38,41.06,0.27
함수폭약,1.5,전기,변성암,편마암,48.5,V-CUT,39.6,42.37,0.38
함수폭약,1.5,전기,변성암,편마암,47.6,V-CUT,38.87,41.58,0.22
함수폭약,1.5,전기,변성암,편마암,45.3,V-CUT,36.99,39.57,0.268
함수폭약,1.5,전기,변성암,편마암,58,V-CUT,47.36,50.67,0.427
함수폭약,1.5,전기,변성암,편마암,46.3,V-CUT,37.8,40.45,0.241
에멀젼C,0.75,전기,변성암,편마암,32,V-CUT,36.95,35.22,0.25
에멀젼C,0.75,전기,변성암,편마암,39,V-CUT,45.03,42.93,0.25
에멀젼C,0.75,전기,변성암,편마암,36,V-CUT,41.57,39.62,0.3
에멀젼C,0.75,전기,변성암,편마암,37,V-CUT,42.72,40.72,0.432
에멀젼C,0.75,전기,변성암,편마암,32,V-CUT,36.95,35.22,0.457
에멀젼C,1.5,전기,변성암,편마암,38.4,V-CUT,31.35,33.55,0.3
에멀젼C,1.5,전기,변성암,편마암,45.8,V-CUT,37.4,40.01,0.25
에멀젼C,1.5,전기,변성암,편마암,37.6,V-CUT,30.7,32.85,0.4
에멀젼C,1.5,전기,변성암,편마암,41.3,V-CUT,33.72,36.08,0.537
에멀젼C,1.5,전기,변성암,편마암,40.4,V-CUT,32.99,35.29,0.27
에멀젼C,1.5,전기,변성암,편마암,45,V-CUT,36.74,39.31,0.27
에멀젼C,1.5,전기,변성암,편마암,39.4,V-CUT,32.17,34.42,0.38
에멀젼C,1.5,전기,변성암,편마암,60,V-CUT,48.99,52.41,0.22
에멀젼C,1.5,전기,변성암,편마암,40.5,V-CUT,33.07,35.38,0.275
에멀젼C,0.64,전기,화성암,화강암,40,TBM 선굴착,50,46.42,0.15
에멀젼C,0.64,전기,화성암,화강암,50,TBM 선굴착,62.5,58.02,0.07
에멀젼C,0.64,전기,화성암,화강암,55,TBM 선굴착,68.75,63.82,0.02
에멀젼C,0.64,전기,화성암,화강암,60,TBM 선굴착,75,69.62,0.07
에멀젼C,0.64,전기,화성암,화강암,50,TBM 선굴착,62.5,58.02,0.05
에멀젼C,0.64,전기,화성암,화강암,55,TBM 선굴착,68.75,63.82,0.05
에멀젼C,0.64,전기,화성암,화강암,60,TBM 선굴착,75,69.62,0.1
에멀젼C,0.64,전기,화성암,화강암,100,TBM 선굴착,125,116.04,0.013
에멀젼C,0.64,전기,화성암,화강암,40,TBM 선굴착,50,46.42,0.05
에멀젼C,0.64,전기,화성암,화강암,45,TBM 선굴착,56.25,52.22,0.05
에멀젼C,0.64,전기,화성암,화강암,50,TBM 선굴착,62.5,58.02,0.02
에멀젼C,0.64,전기,화성암,화강암,55,TBM 선굴착,68.75,63.82,0.02
에멀젼C,0.64,전기,화성암,화강암,60,TBM 선굴착,75,69.62,0.02
에멀젼C,0.64,전기,화성암,화강암,40,TBM 선굴착,50,46.42,0.1
에멀젼C,0.64,전기,화성암,화강암,50,TBM 선굴착,62.5,58.02,0.07
에멀젼C,0.64,전기,화성암,화강암,55,TBM 선굴착,68.75,63.82,0.1
에멀젼C,0.64,전기,화성암,화강암,60,TBM 선굴착,75,69.62,0.07
에멀젼C,0.64,전기,화성암,화강암,180,TBM 선굴착,225,208.87,0.033
에멀젼C,0.64,전기,화성암,화강암,40,TBM 선굴착,50,46.42,0.1
에멀젼C,0.64,전기,화성암,화강암,50,TBM 선굴착,62.5,58.02,0.05
에멀젼C,0.64,전기,화성암,화강암,60,TBM 선굴착,75,69.62,0.05
에멀젼C,0.25,비전기,변성암,편마암,37.9,V-CUT,75.8,60.16,0.2
에멀젼C,0.25,비전기,변성암,편마암,34.7,V-CUT,69.4,55.08,0.25
에멀젼C,0.25,비전기,변성암,편마암,33,V-CUT,66,52.38,0.12
에멀젼C,0.325,비전기,변성암,편마암,28.5,V-CUT,49.99,41.45,0.12
에멀젼C,0.25,비전기,변성암,편마암,38.4,V-CUT,76.8,60.96,0.5
에멀젼C,0.5,비전기,변성암,편마암,39.7,V-CUT,56.14,50.02,0.12
에멀젼C,0.5,비전기,변성암,편마암,38.3,V-CUT,54.16,48.25,0.15
에멀젼C,0.5,비전기,변성암,편마암,32.9,V-CUT,46.53,41.45,0.22
에멀젼C,0.325,비전기,변성암,편마암,28.8,V-CUT,50.52,41.89,0.17
에멀젼C,0.325,비전기,변성암,편마암,26.8,V-CUT,47.01,38.98,0.191
함수폭약,2.5,전기,변성암,편마암,29.6,V-CUT,18.72,21.81,0.343
함수폭약,2.5,전기,변성암,편마암,30.4,V-CUT,19.23,22.4,0.55
함수폭약,2.5,전기,변성암,편마암,40,V-CUT,25.3,29.47,0.4
함수폭약,2.5,전기,변성암,편마암,31.3,V-CUT,19.8,23.06,0.07
함수폭약,2.5,전기,변성암,편마암,37.7,V-CUT,23.84,27.78,0.12
함수폭약,2.5,전기,변성암,편마암,28.5,V-CUT,18.02,21,0.4
함수폭약,2.5,전기,변성암,편마암,30.1,V-CUT,19.04,22.18,0.48
함수폭약,2.5,전기,변성암,편마암,30.1,V-CUT,19.04,22.18,0.3
에멀젼C,0.6,전기,변성암,편마암,36.4,V-CUT,46.99,43.16,0.1
에멀젼C,0.6,전기,변성암,편마암,38.4,V-CUT,49.57,45.53,0.2
에멀젼C,0.6,전기,변성암,편마암,52.6,V-CUT,67.91,62.36,0.38
에멀젼C,0.45,전기,변성암,편마암,53.6,V-CUT,79.9,69.95,0.05
에멀젼C,0.6,전기,변성암,편마암,39.4,V-CUT,50.87,46.71,0.1
에멀젼C,0.6,전기,변성암,편마암,21.4,V-CUT,27.63,25.37,0.3
에멀젼C,0.6,전기,변성암,편마암,33.2,V-CUT,42.86,39.36,0.35
에멀젼C,0.45,전기,변성암,편마암,19,V-CUT,28.32,24.79,0.148
에멀젼C,0.45,전기,변성암,편마암,18.2,V-CUT,27.13,23.75,0.556
에멀젼C,0.6,전기,변성암,편마암,15.2,V-CUT,19.62,18.02,0.495
에멀젼C,1.013,전기,변성암,편마암,29.1,V-CUT,28.91,28.97,0.268
에멀젼C,1.013,전기,변성암,편마암,37.7,V-CUT,37.46,37.54,0.965
에멀젼C,1.013,전기,변성암,편마암,26.2,V-CUT,26.03,26.09,0.4
에멀젼C,1.013,전기,변성암,편마암,23.5,V-CUT,23.35,23.4,0.4
에멀젼C,1.013,전기,변성암,편마암,33.5,V-CUT,33.28,33.36,0.22
에멀젼C,1.013,전기,변성암,편마암,29,V-CUT,28.81,28.88,0.78
에멀젼C,1.013,전기,변성암,편마암,32.2,V-CUT,31.99,32.06,0.25
에멀젼C,0.375,전기,화성암,화강암,62,TBM 선굴착,101.25,85.98,0.3
에멀젼C,0.375,전기,화성암,화강암,30,TBM 선굴착,48.99,41.6,0.99
에멀젼C,0.375,전기,화성암,화강암,47,TBM 선굴착,76.75,65.18,1.16
에멀젼C,0.375,전기,화성암,화강암,52,TBM 선굴착,84.92,72.11,0.55
에멀젼C,0.375,전기,화성암,화강암,57,TBM 선굴착,93.08,79.04,0.55
에멀젼C,0.375,전기,화성암,화강암,41,TBM 선굴착,66.95,56.86,1.23
에멀젼C,0.375,전기,화성암,화강암,35,TBM 선굴착,57.15,48.54,1.24
에멀젼C,0.563,전기,화성암,화강암,61,TBM 선굴착,81.3,73.87,0.55
에멀젼C,0.563,전기,화성암,화강암,29,TBM 선굴착,38.65,35.12,1.49
에멀젼C,0.563,전기,화성암,화강암,46,TBM 선굴착,61.31,55.71,2.28
에멀젼C,0.563,전기,화성암,화강암,51,TBM 선굴착,67.97,61.76,0.81
에멀젼C,0.563,전기,화성암,화강암,56,TBM 선굴착,74.63,67.82,0.81
에멀젼C,0.563,전기,화성암,화강암,40,TBM 선굴착,53.31,48.44,2.48
에멀젼C,0.563,전기,화성암,화강암,34,TBM 선굴착,45.31,41.18,2.02
에멀젼C,1.25,전기,화성암,화강암,67,TBM 선굴착,59.93,62.2,0.25
에멀젼C,1.25,전기,화성암,화강암,49,TBM 선굴착,43.83,45.49,0.45
에멀젼C,1.25,전기,화성암,화강암,43,TBM 선굴착,38.46,39.92,0.4
에멀젼C,1.25,전기,화성암,화강암,37,TBM 선굴착,33.09,34.35,0.17
에멀젼C,1.25,전기,화성암,화강암,31,TBM 선굴착,27.73,28.78,0.27
에멀젼C,1.25,전기,화성암,화강암,25,TBM 선굴착,22.36,23.21,0.3
에멀젼C,1.25,전기,화성암,화강암,61,TBM 선굴착,54.56,56.63,0.305
에멀젼C,1.25,전기,화성암,화강암,55,TBM 선굴착,49.19,51.06,0.368
에멀젼C,1.5,전기,화성암,화강암,72,TBM 선굴착,58.79,62.9,0.1
에멀젼C,1.5,전기,화성암,화강암,27,TBM 선굴착,22.05,23.59,0.38
에멀젼C,1.5,전기,화성암,화강암,32,TBM 선굴착,26.13,27.95,0.2
에멀젼C,1.5,전기,화성암,화강암,42,TBM 선굴착,34.29,36.69,0.27
에멀젼C,1.5,전기,화성암,화강암,52,TBM 선굴착,42.46,45.43,0.12
에멀젼C,1.5,전기,화성암,화강암,52,TBM 선굴착,42.46,45.43,0.15
에멀젼C,0.5,전기,변성암,편마암,34,V-CUT,48.08,42.84,0.292
에멀젼C,0.5,전기,변성암,편마암,37,V-CUT,52.33,46.62,0.25
에멀젼C,0.5,전기,변성암,편마암,50,V-CUT,70.71,63,0.27
에멀젼C,0.5,전기,변성암,편마암,45,V-CUT,63.64,56.7,0.05
에멀젼C,0.5,전기,변성암,편마암,38,V-CUT,53.74,47.88,0.3
함수폭약,1,전기,변성암,편마암,37,V-CUT,37,37,0.229
함수폭약,0.75,전기,변성암,편마암,41.5,V-CUT,47.92,45.68,0.254
함수폭약,0.375,전기,변성암,편마암,38,V-CUT,62.05,52.7,1.95
함수폭약,0.25,전기,변성암,편마암,39,V-CUT,78,61.91,0.3
함수폭약,0.25,전기,변성암,편마암,40,V-CUT,80,63.5,0.35
함수폭약,0.25,전기,변성암,편마암,41,V-CUT,82,65.08,0.25
함수폭약,0.5,전기,변성암,편마암,43.4,V-CUT,61.38,54.68,0.264
함수폭약,0.75,전기,변성암,편마암,37,V-CUT,42.72,40.72,0.111
함수폭약,0.25,전기,변성암,편마암,38,V-CUT,76,60.32,0.4
함수폭약,0.75,전기,변성암,편마암,38,V-CUT,43.88,41.82,1.67
함수폭약,0.45,전기,변성암,편마암,41,V-CUT,61.12,53.5,0.5
함수폭약,0.375,전기,변성암,편마암,39.4,V-CUT,64.34,54.64,0.4
함수폭약,0.375,전기,변성암,편마암,41,V-CUT,66.95,56.86,0.3
함수폭약,0.375,전기,변성암,편마암,36.7,V-CUT,59.93,50.89,0.6
함수폭약,0.5,전기,변성암,편마암,41,V-CUT,57.98,51.66,0.5
함수폭약,0.45,전기,변성암,편마암,45.5,V-CUT,67.83,59.38,0.25
함수폭약,0.25,전기,변성암,편마암,42,V-CUT,84,66.67,0.2
함수폭약,0.25,전기,변성암,편마암,40,V-CUT,80,63.5,0.17
함수폭약,0.125,전기,변성암,편마암,32.5,V-CUT,91.92,65,0.2
함수폭약,0.125,전기,변성암,편마암,30.7,V-CUT,86.83,61.4,0.1
함수폭약,0.1875,전기,변성암,편마암,35,V-CUT,80.83,61.15,0.051
함수폭약,0.1875,전기,변성암,편마암,27.3,V-CUT,63.05,47.7,0.311
함수폭약,0.125,전기,변성암,편마암,23,V-CUT,65.05,46,0.5
함수폭약,0.125,전기,변성암,편마암,32.4,V-CUT,91.64,64.8,0.2
함수폭약,0.125,전기,변성암,편마암,31,V-CUT,87.68,62,0.22
함수폭약,0.167,전기,변성암,편마암,27.8,V-CUT,68.03,50.48,0.15
함수폭약,0.167,전기,변성암,편마암,31.4,V-CUT,76.84,57.02,0.15
함수폭약,0.167,전기,변성암,편마암,37.7,V-CUT,92.25,68.46,0.559
함수폭약,0.167,전기,변성암,편마암,26.2,V-CUT,64.11,47.58,0.443
함수폭약,0.167,전기,변성암,편마암,23.1,V-CUT,56.53,41.95,0.079
함수폭약,0.183,전기,변성암,편마암,23.8,V-CUT,55.64,41.92,0.3
함수폭약,0.333,전기,변성암,편마암,26.3,V-CUT,45.58,37.94,0.4
함수폭약,0.333,전기,변성암,편마암,25.7,V-CUT,44.54,37.08,0.2
함수폭약,0.333,전기,변성암,편마암,35,V-CUT,60.65,50.5,0.3
함수폭약,0.392,전기,변성암,편마암,27.5,V-CUT,43.92,37.58,0.17
함수폭약,0.392,전기,변성암,편마암,32.1,V-CUT,51.27,43.86,0.2
함수폭약,0.333,전기,변성암,편마암,27.7,V-CUT,48,39.96,0.144
함수폭약,0.183,전기,변성암,편마암,29,V-CUT,67.79,51.08,0.546
함수폭약,0.125,전기,변성암,편마암,23.8,V-CUT,67.32,47.6,0.283
에멀젼C,0.25,전기,화성암,화강암,24.3,수직구,48.6,38.57,0.675
에멀젼C,0.25,전기,화성암,화강암,30,수직구,60,47.62,0.222
에멀젼C,0.25,전기,화성암,화강암,24.7,수직구,49.4,39.21,0.2
에멀젼C,0.25,전기,화성암,화강암,14,수직구,28,22.22,0.35
에멀젼C,0.375,전기,화성암,화강암,21.7,수직구,35.44,30.09,0.838
에멀젼C,0.375,전기,화성암,화강암,32.6,수직구,53.24,45.21,0.271
에멀젼C,0.375,전기,화성암,화강암,27.2,수직구,44.42,37.72,0.3
에멀젼C,0.375,전기,화성암,화강암,31,수직구,50.62,42.99,0.1
에멀젼C,0.375,전기,화성암,화강암,30.5,수직구,49.81,42.3,0.17
에멀젼C,0.5,전기,화성암,화강암,22.6,수직구,31.96,28.47,0.721
에멀젼C,0.5,전기,화성암,화강암,32,수직구,45.25,40.32,0.152
에멀젼C,0.5,전기,화성암,화강암,27,수직구,38.18,34.02,0.2
에멀젼C,0.5,전기,화성암,화강암,18.5,수직구,26.16,23.31,0.15
에멀젼C,0.5,전기,화성암,화강암,30,수직구,42.43,37.8,0.07
에멀젼C,0.5,전기,화성암,화강암,27.5,수직구,38.89,34.65,0.74
에멀젼C,0.5,전기,화성암,화강암,27.2,수직구,38.47,34.27,0.378
에멀젼C,0.5,전기,화성암,화강암,23,수직구,32.53,28.98,0.2
에멀젼C,0.5,전기,화성암,화강암,15.4,수직구,21.78,19.4,0.3
에멀젼C,0.5,전기,화성암,화강암,25.2,수직구,35.64,31.75,0.12
에멀젼C,0.5,전기,화성암,화강암,15,수직구,21.21,18.9,0.35
함수폭약,0.125,전기,변성암,편마암,40.3,수직구,113.99,80.6,0.05
함수폭약,0.125,전기,변성암,편마암,35.6,수직구,100.69,71.2,0.07
함수폭약,0.125,전기,변성암,편마암,35,수직구,98.99,70,0.07
함수폭약,0.125,전기,변성암,편마암,35.6,수직구,100.69,71.2,0.07
함수폭약,0.125,전기,변성암,편마암,41,수직구,115.97,82,0.02
함수폭약,0.125,전기,변성암,편마암,40,수직구,113.14,80,0.02
함수폭약,0.125,전기,변성암,편마암,40,수직구,113.14,80,0.05
함수폭약,0.125,전기,변성암,편마암,36,수직구,101.82,72,0.05
함수폭약,0.125,전기,변성암,편마암,35.5,수직구,100.41,71,0.07
함수폭약,0.125,전기,변성암,편마암,35,수직구,98.99,70,0.02
함수폭약,0.125,전기,변성암,편마암,42.3,수직구,119.64,84.6,0.02
함수폭약,0.125,전기,변성암,편마암,42,수직구,118.79,84,0.02
함수폭약,0.125,전기,변성암,편마암,34.3,수직구,97.02,68.6,0.05
함수폭약,0.125,전기,변성암,편마암,42.4,수직구,119.93,84.8,0.07
함수폭약,0.125,전기,변성암,편마암,41.6,수직구,117.66,83.2,0.07
함수폭약,0.125,전기,변성암,편마암,41.3,수직구,116.81,82.6,0.05
함수폭약,0.125,전기,변성암,편마암,36.3,수직구,102.67,72.6,0.02
함수폭약,0.125,전기,변성암,편마암,36,수직구,101.82,72,0.05
함수폭약,0.125,전기,변성암,편마암,32.7,수직구,92.49,65.4,0.04
함수폭약,0.125,전기,변성암,편마암,31.5,수직구,89.1,63,0.05
함수폭약,0.125,전기,변성암,편마암,35.6,수직구,100.69,71.2,0.053
함수폭약,0.125,전기,변성암,편마암,38.7,수직구,109.46,77.4,0.049
에멀젼C,0.25,비전기,화성암,화강암,39.51,TBM 선굴착,79.02,62.72,0.25
에멀젼C,0.25,비전기,화성암,화강암,44.8,TBM 선굴착,89.6,71.12,0.2
에멀젼C,0.25,비전기,화성암,화강암,39,TBM 선굴착,78,61.91,0.27
에멀젼C,0.25,비전기,화성암,화강암,41.8,TBM 선굴착,83.6,66.35,0.27
에멀젼C,0.25,비전기,화성암,화강암,47.4,TBM 선굴착,94.8,75.24,0.2
에멀젼C,0.25,비전기,화성암,화강암,38.4,TBM 선굴착,76.8,60.96,0.33
에멀젼C,0.25,비전기,화성암,화강암,50.7,TBM 선굴착,101.4,80.48,0.15
에멀젼C,0.25,비전기,화성암,화강암,48.71,TBM 선굴착,97.42,77.32,0.25
에멀젼C,0.25,비전기,화성암,화강암,51.6,TBM 선굴착,103.2,81.91,0.2
에멀젼C,0.25,비전기,화성암,화강암,52.5,TBM 선굴착,105,83.34,0.2
함수폭약,0.5,전기,퇴적암,셰일,19.3,V-CUT,27.29,24.32,0.2
함수폭약,0.5,전기,퇴적암,셰일,21.2,V-CUT,29.98,26.71,0.38
함수폭약,0.5,전기,퇴적암,셰일,24,V-CUT,33.94,30.24,0.33
