지역,화약,지발당장약량,비장약량,뇌관,암종,강도,이격거리,최대입자속도
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,27.000,0.251 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,28.100,0.192 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,25.600,0.220 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,28.700,0.105 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,27.300,0.227 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,28.000,0.210 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,29.600,0.043 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,30.100,0.056 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,31.100,0.082 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,31.400,0.054 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,32.800,0.061 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,33.800,0.059 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,196.700,0.016 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,196.500,0.010 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,200.900,0.011 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,195.500,0.012 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,194.100,0.017 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,25.200,0.267 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,26.700,0.144 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,25.100,0.204 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,29.200,0.094 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,28.500,0.154 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,30.900,0.031 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,31.400,0.032 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,32.300,0.060 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,32.900,0.041 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,34.100,0.049 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,40.100,0.161 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,41.700,0.086 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,40.600,0.115 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,42.600,0.075 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,42.300,0.095 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,44.000,0.096 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,46.200,0.022 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,46.800,0.022 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,48.000,0.033 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,46.500,0.031 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,48.300,0.029 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,49.500,0.028 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,55.000,0.168 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,56.600,0.074 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,55.400,0.101 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,57.400,0.067 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,57.100,0.079 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,58.800,0.092 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,60.900,0.017 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,61.500,0.022 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,62.800,0.026 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,61.400,0.015 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,63.200,0.018 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,64.400,0.022 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,69.200,0.125 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,71.800,0.057 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,70.400,0.078 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,73.700,0.175 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,75.600,0.016 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,76.200,0.022 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,77.800,0.025 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,76.500,0.016 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,78.300,0.020 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,79.500,0.017 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,85.000,0.099 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,86.500,0.053 
강원도,에멀젼(5700),0.640,0.370,전기,화강암,경암,85.100,0.074 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,87.400,0.042 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,87.000,0.066 
강원도,에멀젼(5700),0.800,0.370,전기,화강암,경암,88.500,0.075 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,90.900,0.013 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,92.500,0.021 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,91.400,0.011 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,92.100,0.015 
강원도,에멀젼(5700),0.240,0.370,전기,화강암,경암,94.300,0.014 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,120.400,0.084 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,120.800,0.047 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,121.300,0.039 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,126.900,0.174 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,122.400,0.061 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,127.700,0.096 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,123.000,0.060 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,128.500,0.120 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,127.800,0.197 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,128.900,0.135 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,130.100,0.216 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,108.200,0.051 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,109.500,0.031 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,113.900,0.110 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,110.900,0.053 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,115.000,0.062 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,111.700,0.045 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,112.500,0.048 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,116.100,0.077 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,116.700,0.172 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,118.100,0.167 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,119.600,0.149 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,261.900,0.024 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,261.100,0.014 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,259.600,0.012 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,258.200,0.071 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,258.400,0.023 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,256.800,0.037 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,257.400,0.021 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,255.500,0.021 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,254.000,0.039 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,252.500,0.092 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,250.700,0.093 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,247.200,0.100 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,20.200,0.518 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,20.900,0.334 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,21.700,0.262 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,22.800,1.195 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,23.500,0.357 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,24.100,0.670 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,24.500,0.251 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,25.500,0.255 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,25.500,0.463 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,28.300,1.179 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,30.100,0.916 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,31.800,1.178 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,40.300,0.282 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,41.000,0.156 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,41.800,0.152 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,42.800,0.576 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,43.600,0.188 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,44.200,0.353 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,44.600,0.222 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,45.600,0.209 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,45.500,0.394 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,48.400,0.762 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,50.100,0.627 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,51.900,0.518 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,60.500,0.203 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,61.100,0.127 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,61.900,0.114 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,62.900,0.499 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,63.700,0.216 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,64.300,0.248 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,64.700,0.160 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,65.700,0.164 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,65.700,0.235 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,68.600,0.741 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,70.400,0.375 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,72.100,0.518 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,80.600,0.101 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,81.100,0.058 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,81.900,0.039 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,83.000,0.205 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,83.700,0.075 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,84.400,0.093 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,84.700,0.050 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,85.700,0.068 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,85.800,0.126 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,88.700,0.266 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,90.500,0.235 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,92.200,0.233 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,100.500,0.047 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,101.000,0.029 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,101.800,0.028 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,102.900,0.099 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,103.600,0.039 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,104.300,0.076 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,104.600,0.026 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,105.600,0.032 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,105.700,0.054 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,108.600,0.168 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,110.400,0.125 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,112.100,0.181 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,120.400,0.018 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,120.900,0.014 
강원도,에멀젼(5700),0.480,0.333,전기,화강암,연암,121.700,0.011 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,122.800,0.081 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,123.500,0.015 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,124.200,0.040 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,124.500,0.015 
강원도,에멀젼(5700),0.960,0.333,전기,화강암,연암,125.500,0.019 
강원도,에멀젼(5700),2.000,0.331,전기,화강암,연암,125.600,0.025 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,128.500,0.071 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,130.300,0.053 
강원도,에멀젼(5700),5.000,0.347,전기,화강암,연암,132.100,0.082 
서울시,에멀젼(5700),1.600,0.298,전기,편마암,연암,112.100,0.110 
서울시,에멀젼(5700),1.600,0.298,전기,편마암,연암,108.300,0.102 
서울시,에멀젼(5700),1.000,0.309,전기,편마암,연암,110.600,0.057 
서울시,에멀젼(5700),1.000,0.309,전기,편마암,연암,108.200,0.058 
서울시,에멀젼(5700),0.500,0.316,전기,편마암,연암,109.400,0.028 
서울시,에멀젼(5700),0.500,0.316,전기,편마암,연암,104.900,0.026 
서울시,에멀젼(5700),2.000,0.300,전기,편마암,연암,126.100,0.075 
서울시,에멀젼(5700),2.000,0.300,전기,편마암,연암,122.100,0.126 
서울시,에멀젼(5700),1.600,0.298,전기,편마암,연암,285.000,0.019 
