,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,
,,,,,,,,0,모든 폭약,0,모든 뇌관,0,모든 암석분류,0,모든 암석명,0,모든 심발
,,,,,,,,1,에멀젼C,1,비전기,1,변성암,1,규장암,1,Cylinder-cut
,,,,,,,,2,정밀폭약,2,전기,2,퇴적암,2,사암,2,TBM 선굴착
,,,,,,,,3,함수폭약,3,전자,3,화성암,3,석회암,3,V-CUT
,,,,,,,,,,,,,,4,섬록암,4,라인 드릴링
,,,,,,,,,,,,,,5,셰일,5,분착식 다단발파
,,,,,,,,,,,,,,6,안산암,6,선대구경
,,,,,,,,,,,,,,7,응회암,7,수직구
,,,,,,,,,,,,,,8,편마암,,
,,,,,,,,,,,,,,9,편암,,
,,,,,,,,,,,,,,10,화강반암,,
,,,,,,,,,,,,,,11, 화강암,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,K,n,s,exp,det,rot,roc,cen,,,,,,,,,
0,183.9965793,-1.638458343,0.028052366,모든 화약,비전기,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,57.10561304,-1.419716134,0.064301014,모든 화약,비전기,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,89.30463192,-1.529401626,0.066473683,모든 화약,비전기,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,154.0072719,-1.582632582,0.060339826,모든 화약,비전기,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,253.6450697,-1.671631396,-0.03936077,모든 화약,비전기,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,342.113242,-1.627741678,0.017854758,모든 화약,비전기,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,129.2961566,-1.698811119,0.105179211,모든 화약,비전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,126.0061176,-1.703602706,0.107929393,모든 화약,비전기,변성암,모든 암종,V-CUT,,,,,,,,,
0,74.78138259,-1.635245794,0.073844837,모든 화약,비전기,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,184.6422048,-1.743715649,0.107761476,모든 화약,비전기,화성암,모든 암종,V-CUT,,,,,,,,,
0,129.2961566,-1.698811119,0.105179211,모든 화약,비전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,318.717302,-1.768914875,0.05773134,모든 화약,비전기,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,207.0394234,-1.854128249,0.052189352,모든 화약,비전기,모든 암석분류,사암,V-CUT,,,,,,,,,
0,183.0463886,-1.923026712,0.061573496,모든 화약,비전기,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,211.034014,-1.957675929,0.058399547,모든 화약,비전기,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,246.4251905,-1.879877615,0.054479743,모든 화약,비전기,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,226.3494622,-1.749257133,0.052775798,모든 화약,비전기,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,43.42925401,-1.517801576,0.087723558,모든 화약,비전기,모든 암석분류,응회암,V-CUT,,,,,,,,,
0,128.4500681,-1.705057799,0.112250538,모든 화약,비전기,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,130.201715,-1.746882887,0.081535433,모든 화약,비전기,모든 암석분류,편암,V-CUT,,,,,,,,,
0,112.2363882,-1.766784551,0.020561766,모든 화약,비전기,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,82.50319829,-1.634651794,0.135009679,모든 화약,비전기,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,151.1031003,-1.791357368,0.119137463,모든 화약,비전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,122.4756923,-1.712274591,0.217790771,모든 화약,비전기,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,96.4189067,-1.669431217,0.119801339,모든 화약,비전기,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,98.56242986,-1.619320394,0.178320626,모든 화약,비전기,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,151.1031003,-1.791357368,0.119137463,모든 화약,비전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,270.5662134,-1.798671882,0.075433603,모든 화약,비전기,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,238.9052986,-1.903810663,0.057028707,모든 화약,비전기,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,230.9381985,-1.989333309,0.060259413,모든 화약,비전기,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,245.6566626,-2.056126681,0.042132315,모든 화약,비전기,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,273.3553343,-1.978278208,0.008595819,모든 화약,비전기,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,263.2641288,-1.876560588,0.020688293,모든 화약,비전기,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,92.49648537,-1.563394011,0.123417591,모든 화약,비전기,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,58.78461603,-1.536651247,0.131054685,모든 화약,비전기,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,71.89602978,-1.739783207,0.078236523,모든 화약,비전기,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,50.73864672,-1.820880531,0.019194961,모든 화약,비전기,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,19.18717936,-1.676771153,0.145978921,모든 화약,비전기,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,133.7990105,-1.685622144,0.115266375,모든 화약,비전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,101.6167276,-1.60594426,0.178171382,모든 화약,비전기,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,129.7278269,-1.680041342,0.114151773,모든 화약,비전기,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,42.56610235,-1.556791679,0.132696338,모든 화약,비전기,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,133.7990105,-1.685622144,0.115266375,모든 화약,비전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,212.8940854,-1.69945356,0.073836933,모든 화약,비전기,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,239.1946394,-1.803408234,0.060719278,모든 화약,비전기,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,260.3057497,-1.911739256,0.047264797,모든 화약,비전기,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,307.3637282,-2.060478751,0.033336374,모든 화약,비전기,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,335.6412473,-2.097560617,0.025965136,모든 화약,비전기,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,309.5112971,-1.998487083,0.037144715,모든 화약,비전기,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,104.0851002,-1.562883951,0.133716248,모든 화약,비전기,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,42.82468981,-1.451203991,0.131323025,모든 화약,비전기,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,24.62959805,-1.448134321,0.090330127,모든 화약,비전기,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,21.69291298,-1.581254025,0.092833736,모든 화약,비전기,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,4.258041073,-1.600434345,0.171480166,모든 화약,비전기,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,22.65364203,-1.259950624,0.17726319,모든 화약,비전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,58.36791688,-1.405385537,0.115327,모든 화약,비전기,변성암,모든 암종,선대구경,,,,,,,,,
0,130.8502619,-1.532802021,0.113355671,모든 화약,비전기,퇴적암,모든 암종,선대구경,,,,,,,,,
0,31.88692122,-1.431810974,0.122467753,모든 화약,비전기,화성암,모든 암종,선대구경,,,,,,,,,
0,22.65364203,-1.259950624,0.17726319,모든 화약,비전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,152.9657152,-1.485281462,0.129676393,모든 화약,비전기,모든 암석분류,규장암,선대구경,,,,,,,,,
0,243.340075,-1.693626394,0.106736226,모든 화약,비전기,모든 암석분류,사암,선대구경,,,,,,,,,
0,300.7822123,-1.875751792,0.076114023,모든 화약,비전기,모든 암석분류,석회암,선대구경,,,,,,,,,
0,349.0757041,-2.001616759,0.043498251,모든 화약,비전기,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,372.9219674,-2.039309841,0.039278515,모든 화약,비전기,모든 암석분류,셰일,선대구경,,,,,,,,,
0,355.0902611,-1.98726429,0.057617276,모든 화약,비전기,모든 암석분류,안산암,선대구경,,,,,,,,,
0,137.4235756,-1.557301585,0.122444792,모든 화약,비전기,모든 암석분류,응회암,선대구경,,,,,,,,,
0,56.95787379,-1.404958007,0.11725799,모든 화약,비전기,모든 암석분류,편마암,선대구경,,,,,,,,,
0,48.25466711,-1.390136056,0.052326219,모든 화약,비전기,모든 암석분류,편암,선대구경,,,,,,,,,
0,46.49230218,-1.398338764,0.028838947,모든 화약,비전기,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,30.49195756,-1.419921501,0.124620205,모든 화약,비전기,모든 암석분류,화강암,선대구경,,,,,,,,,
0,80.56754778,-1.274334204,0.106361528,모든 화약,비전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,78.80569893,-1.320150596,0.154727942,모든 화약,비전기,변성암,모든 암종,수직구,,,,,,,,,
0,89.84226602,-1.264915552,0.145977106,모든 화약,비전기,퇴적암,모든 암종,수직구,,,,,,,,,
0,92.96642908,-1.311057402,0.099233089,모든 화약,비전기,화성암,모든 암종,수직구,,,,,,,,,
0,80.56754778,-1.274334204,0.106361528,모든 화약,비전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,181.3344897,-1.499525178,0.107804968,모든 화약,비전기,모든 암석분류,규장암,수직구,,,,,,,,,
0,236.772899,-1.67602935,0.119397672,모든 화약,비전기,모든 암석분류,사암,수직구,,,,,,,,,
0,266.6524457,-1.768804175,0.133189324,모든 화약,비전기,모든 암석분류,석회암,수직구,,,,,,,,,
0,282.4975287,-1.831726409,0.138316668,모든 화약,비전기,모든 암석분류,섬록암,수직구,,,,,,,,,
0,308.0004142,-1.88183998,0.131555399,모든 화약,비전기,모든 암석분류,셰일,수직구,,,,,,,,,
0,317.2008158,-1.901123709,0.126278015,모든 화약,비전기,모든 암석분류,안산암,수직구,,,,,,,,,
0,167.7580166,-1.611029698,0.155452432,모든 화약,비전기,모든 암석분류,응회암,수직구,,,,,,,,,
0,86.21879757,-1.359590674,0.151539911,모든 화약,비전기,모든 암석분류,편마암,수직구,,,,,,,,,
0,69.68853481,-1.213926422,0.123746269,모든 화약,비전기,모든 암석분류,편암,수직구,,,,,,,,,
0,75.77955563,-1.204735583,0.108193571,모든 화약,비전기,모든 암석분류,화강반암,수직구,,,,,,,,,
0,89.18462315,-1.299440403,0.098439391,모든 화약,비전기,모든 암석분류,화강암,수직구,,,,,,,,,
0,12.20236419,-1.086848069,0.279912244,모든 화약,전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,4.890271245,-0.762752015,0.559444534,모든 화약,전기,변성암,모든 암종,모든 심발,,,,,,,,,
0,224.642632,-1.772227359,0.080380727,모든 화약,전기,퇴적암,모든 암종,모든 심발,,,,,,,,,
0,13.07320187,-1.091401575,0.27422821,모든 화약,전기,화성암,모든 암종,모든 심발,,,,,,,,,
0,12.20236419,-1.086848069,0.279912244,모든 화약,전기,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,87.22761952,-1.223139171,0.234699139,모든 화약,전기,모든 암석분류,규장암,모든 심발,,,,,,,,,
0,95.4701905,-1.354379611,0.214194285,모든 화약,전기,모든 암석분류,사암,모든 심발,,,,,,,,,
0,73.23707382,-1.492315218,0.194729798,모든 화약,전기,모든 암석분류,석회암,모든 심발,,,,,,,,,
0,171.6416484,-1.657085431,0.139335368,모든 화약,전기,모든 암석분류,섬록암,모든 심발,,,,,,,,,
0,224.8406253,-1.765457755,0.083083627,모든 화약,전기,모든 암석분류,셰일,모든 심발,,,,,,,,,
0,159.1252743,-1.678051798,0.079257107,모든 화약,전기,모든 암석분류,안산암,모든 심발,,,,,,,,,
0,44.42668057,-1.078923789,0.495415,모든 화약,전기,모든 암석분류,응회암,모든 심발,,,,,,,,,
0,2.534414955,-0.659133258,0.808475134,모든 화약,전기,모든 암석분류,편마암,모든 심발,,,,,,,,,
0,24.83139746,-1.201030954,0.119895923,모든 화약,전기,모든 암석분류,편암,모든 심발,,,,,,,,,
0,11.79724936,-1.081309563,0.245638551,모든 화약,전기,모든 암석분류,화강반암,모든 심발,,,,,,,,,
0,6.54565862,-0.978796201,0.3711332,모든 화약,전기,모든 암석분류,화강암,모든 심발,,,,,,,,,
0,20.48461401,-1.260324484,0.188414903,모든 화약,전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,17.33264213,-1.425915709,0.163818167,모든 화약,전기,변성암,모든 암종,Cylinder-cut,,,,,,,,,
0,201.4832259,-2.0359551,-0.043732191,모든 화약,전기,퇴적암,모든 암종,Cylinder-cut,,,,,,,,,
0,43.97200752,-1.413449222,0.138250162,모든 화약,전기,화성암,모든 암종,Cylinder-cut,,,,,,,,,
0,20.48461401,-1.260324484,0.188414903,모든 화약,전기,모든 암석분류,모든 암종,Cylinder-cut,,,,,,,,,
0,76.82239788,-1.401105422,0.198469636,모든 화약,전기,모든 암석분류,규장암,Cylinder-cut,,,,,,,,,
0,107.0130855,-1.534923069,0.178782583,모든 화약,전기,모든 암석분류,사암,Cylinder-cut,,,,,,,,,
0,171.6270874,-1.711494501,0.135475309,모든 화약,전기,모든 암석분류,석회암,Cylinder-cut,,,,,,,,,
0,362.5769575,-1.936133349,0.094220871,모든 화약,전기,모든 암석분류,섬록암,Cylinder-cut,,,,,,,,,
0,541.3907914,-1.987087476,0.069016872,모든 화약,전기,모든 암석분류,셰일,Cylinder-cut,,,,,,,,,
0,620.6414391,-1.938988643,0.062294467,모든 화약,전기,모든 암석분류,안산암,Cylinder-cut,,,,,,,,,
0,273.2282478,-1.753682112,0.13909914,모든 화약,전기,모든 암석분류,응회암,Cylinder-cut,,,,,,,,,
0,82.59596501,-1.903946633,0.103637195,모든 화약,전기,모든 암석분류,편마암,Cylinder-cut,,,,,,,,,
0,38.80398147,-1.71110938,-0.123499325,모든 화약,전기,모든 암석분류,편암,Cylinder-cut,,,,,,,,,
0,21.17056335,-1.458747692,0.018655765,모든 화약,전기,모든 암석분류,화강반암,Cylinder-cut,,,,,,,,,
0,22.27346989,-1.289954492,0.156423405,모든 화약,전기,모든 암석분류,화강암,Cylinder-cut,,,,,,,,,
0,12.68646344,-1.007047881,0.511231834,모든 화약,전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,-30.37359288,-0.774326795,0.854095601,모든 화약,전기,변성암,모든 암종,TBM 선굴착,,,,,,,,,
0,158.1188116,-1.643020438,0.312107582,모든 화약,전기,퇴적암,모든 암종,TBM 선굴착,,,,,,,,,
0,14.45650978,-1.032635434,0.489211483,모든 화약,전기,화성암,모든 암종,TBM 선굴착,,,,,,,,,
0,12.68646344,-1.007047881,0.511231834,모든 화약,전기,모든 암석분류,모든 암종,TBM 선굴착,,,,,,,,,
0,58.84839891,-1.176858832,0.41970806,모든 화약,전기,모든 암석분류,규장암,TBM 선굴착,,,,,,,,,
0,67.89255508,-1.304921956,0.340853905,모든 화약,전기,모든 암석분류,사암,TBM 선굴착,,,,,,,,,
0,126.8387049,-1.490654376,0.289538831,모든 화약,전기,모든 암석분류,석회암,TBM 선굴착,,,,,,,,,
0,263.2575303,-1.724663016,0.195212806,모든 화약,전기,모든 암석분류,섬록암,TBM 선굴착,,,,,,,,,
0,380.0085485,-1.847032997,0.148650123,모든 화약,전기,모든 암석분류,셰일,TBM 선굴착,,,,,,,,,
0,310.946352,-1.739161112,0.216872037,모든 화약,전기,모든 암석분류,안산암,TBM 선굴착,,,,,,,,,
0,130.5809564,-1.102349412,0.684209045,모든 화약,전기,모든 암석분류,응회암,TBM 선굴착,,,,,,,,,
0,88.4772147,-1.232391926,0.766493849,모든 화약,전기,모든 암석분류,편마암,TBM 선굴착,,,,,,,,,
0,70.94161359,-1.433194341,0.15188516,모든 화약,전기,모든 암석분류,편암,TBM 선굴착,,,,,,,,,
0,17.81218875,-1.162574883,0.343392721,모든 화약,전기,모든 암석분류,화강반암,TBM 선굴착,,,,,,,,,
0,10.2582904,-1.006804646,0.507942287,모든 화약,전기,모든 암석분류,화강암,TBM 선굴착,,,,,,,,,
0,13.12986551,-1.090161125,0.252101257,모든 화약,전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,2.735504746,-0.511623447,1.142135131,모든 화약,전기,변성암,모든 암종,V-CUT,,,,,,,,,
0,225.722674,-1.76981017,0.085355759,모든 화약,전기,퇴적암,모든 암종,V-CUT,,,,,,,,,
0,16.77416638,-1.12664483,0.192295439,모든 화약,전기,화성암,모든 암종,V-CUT,,,,,,,,,
0,13.12986551,-1.090161125,0.252101257,모든 화약,전기,모든 암석분류,모든 암종,V-CUT,,,,,,,,,
0,64.91138511,-1.171302003,0.233865818,모든 화약,전기,모든 암석분류,규장암,V-CUT,,,,,,,,,
0,108.3902464,-1.380850015,0.153742054,모든 화약,전기,모든 암석분류,사암,V-CUT,,,,,,,,,
0,184.3829814,-1.585494174,0.116738263,모든 화약,전기,모든 암석분류,석회암,V-CUT,,,,,,,,,
0,220.469512,-1.755331426,0.085205294,모든 화약,전기,모든 암석분류,섬록암,V-CUT,,,,,,,,,
0,207.0491185,-1.749329622,0.081618755,모든 화약,전기,모든 암석분류,셰일,V-CUT,,,,,,,,,
0,92.64117418,-1.55888299,0.086112812,모든 화약,전기,모든 암석분류,안산암,V-CUT,,,,,,,,,
0,-49.92563063,-0.668882025,0.762966853,모든 화약,전기,모든 암석분류,응회암,V-CUT,,,,,,,,,
0,-0.042990306,-0.292968271,1.354850094,모든 화약,전기,모든 암석분류,편마암,V-CUT,,,,,,,,,
0,24.4591786,-1.191591307,0.125617186,모든 화약,전기,모든 암석분류,편암,V-CUT,,,,,,,,,
0,10.72297186,-0.996666293,0.223722912,모든 화약,전기,모든 암석분류,화강반암,V-CUT,,,,,,,,,
0,2.742785265,-0.797967099,0.419234903,모든 화약,전기,모든 암석분류,화강암,V-CUT,,,,,,,,,
0,68.28296142,-1.41420244,0.17684861,모든 화약,전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,44.0759162,-0.882710762,0.387591596,모든 화약,전기,변성암,모든 암종,라인 드릴링,,,,,,,,,
0,196.2070242,-1.626301931,0.093457559,모든 화약,전기,퇴적암,모든 암종,라인 드릴링,,,,,,,,,
0,70.00732941,-1.415868282,0.17483313,모든 화약,전기,화성암,모든 암종,라인 드릴링,,,,,,,,,
0,68.28296142,-1.41420244,0.17684861,모든 화약,전기,모든 암석분류,모든 암종,라인 드릴링,,,,,,,,,
0,160.9720195,-1.507189465,0.13103839,모든 화약,전기,모든 암석분류,규장암,라인 드릴링,,,,,,,,,
0,210.8017194,-1.651833905,0.098617323,모든 화약,전기,모든 암석분류,사암,라인 드릴링,,,,,,,,,
0,227.7647952,-1.738675102,0.090963462,모든 화약,전기,모든 암석분류,석회암,라인 드릴링,,,,,,,,,
0,242.0880284,-1.791079358,0.073661909,모든 화약,전기,모든 암석분류,섬록암,라인 드릴링,,,,,,,,,
0,245.6386364,-1.781366779,0.036683575,모든 화약,전기,모든 암석분류,셰일,라인 드릴링,,,,,,,,,
0,178.4358845,-1.576688036,0.049226923,모든 화약,전기,모든 암석분류,안산암,라인 드릴링,,,,,,,,,
0,-19.38290228,-0.832625019,0.339621503,모든 화약,전기,모든 암석분류,응회암,라인 드릴링,,,,,,,,,
0,-34.32407647,-0.556250007,0.442822238,모든 화약,전기,모든 암석분류,편마암,라인 드릴링,,,,,,,,,
0,-20.94812181,-0.843241673,0.094635907,모든 화약,전기,모든 암석분류,편암,라인 드릴링,,,,,,,,,
0,3.816523647,-0.969211729,0.096307363,모든 화약,전기,모든 암석분류,화강반암,라인 드릴링,,,,,,,,,
0,8.58621773,-0.855373617,0.197141652,모든 화약,전기,모든 암석분류,화강암,라인 드릴링,,,,,,,,,
0,207.5676758,-1.803777399,0.06332278,모든 화약,전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,59.97364005,-0.86976964,0.074036081,모든 화약,전기,변성암,모든 암종,분착식 다단발파,,,,,,,,,
0,187.9093517,-1.437851905,0.063282775,모든 화약,전기,퇴적암,모든 암종,분착식 다단발파,,,,,,,,,
0,285.5509232,-1.80256012,0.124048728,모든 화약,전기,화성암,모든 암종,분착식 다단발파,,,,,,,,,
0,207.5676758,-1.803777399,0.06332278,모든 화약,전기,모든 암석분류,모든 암종,분착식 다단발파,,,,,,,,,
0,278.5987276,-1.872026588,0.089916216,모든 화약,전기,모든 암석분류,규장암,분착식 다단발파,,,,,,,,,
0,270.0991174,-1.836517577,0.102045107,모든 화약,전기,모든 암석분류,사암,분착식 다단발파,,,,,,,,,
0,274.2282594,-1.839664011,0.088865712,모든 화약,전기,모든 암석분류,석회암,분착식 다단발파,,,,,,,,,
0,301.5895758,-1.887920038,0.066384343,모든 화약,전기,모든 암석분류,섬록암,분착식 다단발파,,,,,,,,,
0,326.1722958,-1.862620304,0.033567772,모든 화약,전기,모든 암석분류,셰일,분착식 다단발파,,,,,,,,,
0,287.0287397,-1.662171022,0.007376538,모든 화약,전기,모든 암석분류,안산암,분착식 다단발파,,,,,,,,,
0,54.30705048,-0.875151182,0.12519284,모든 화약,전기,모든 암석분류,응회암,분착식 다단발파,,,,,,,,,
0,-15.96009048,-0.548170137,0.074916041,모든 화약,전기,모든 암석분류,편마암,분착식 다단발파,,,,,,,,,
0,-27.53211673,-0.729540065,-0.029616212,모든 화약,전기,모든 암석분류,편암,분착식 다단발파,,,,,,,,,
0,-5.345484783,-0.926214825,0.024439288,모든 화약,전기,모든 암석분류,화강반암,분착식 다단발파,,,,,,,,,
0,13.79256327,-0.940405252,0.133856777,모든 화약,전기,모든 암석분류,화강암,분착식 다단발파,,,,,,,,,
0,220.9369582,-1.766701068,0.084578896,모든 화약,전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,0.668284189,-0.562991859,0.050750106,모든 화약,전기,변성암,모든 암종,선대구경,,,,,,,,,
0,150.8509178,-1.159207316,0.064135984,모든 화약,전기,퇴적암,모든 암종,선대구경,,,,,,,,,
0,370.7293698,-1.877094123,0.068213721,모든 화약,전기,화성암,모든 암종,선대구경,,,,,,,,,
0,220.9369582,-1.766701068,0.084578896,모든 화약,전기,모든 암석분류,모든 암종,선대구경,,,,,,,,,
0,258.8533874,-1.764584677,0.094261029,모든 화약,전기,모든 암석분류,규장암,선대구경,,,,,,,,,
0,290.4677806,-1.778948063,0.089811372,모든 화약,전기,모든 암석분류,사암,선대구경,,,,,,,,,
0,322.4746767,-1.816550219,0.079285265,모든 화약,전기,모든 암석분류,석회암,선대구경,,,,,,,,,
0,365.4006194,-1.920473782,0.065092685,모든 화약,전기,모든 암석분류,섬록암,선대구경,,,,,,,,,
0,395.0932319,-1.970585978,0.061230746,모든 화약,전기,모든 암석분류,셰일,선대구경,,,,,,,,,
0,375.5695697,-1.869024598,0.064833708,모든 화약,전기,모든 암석분류,안산암,선대구경,,,,,,,,,
0,116.7325974,-1.02281017,0.151538838,모든 화약,전기,모든 암석분류,응회암,선대구경,,,,,,,,,
0,-0.793026655,-0.450881275,0.013165072,모든 화약,전기,모든 암석분류,편마암,선대구경,,,,,,,,,
0,2.007844474,-0.66361439,-0.054459759,모든 화약,전기,모든 암석분류,편암,선대구경,,,,,,,,,
0,1.995200331,-0.838003965,0.016029392,모든 화약,전기,모든 암석분류,화강반암,선대구경,,,,,,,,,
0,17.90633785,-0.941881225,0.096205225,모든 화약,전기,모든 암석분류,화강암,선대구경,,,,,,,,,
0,9.448203586,-1.095123,0.244728161,모든 화약,전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,3.546425591,-0.680617739,0.696477142,모든 화약,전기,변성암,모든 암종,수직구,,,,,,,,,
0,-6.024955389,-0.758008563,0.544792353,모든 화약,전기,퇴적암,모든 암종,수직구,,,,,,,,,
0,9.107161937,-1.052213739,0.260954459,모든 화약,전기,화성암,모든 암종,수직구,,,,,,,,,
0,9.448203586,-1.095123,0.244728161,모든 화약,전기,모든 암석분류,모든 암종,수직구,,,,,,,,,
0,51.67486161,-1.160737341,0.291265918,모든 화약,전기,모든 암석분류,규장암,수직구,,,,,,,,,
0,119.4579999,-1.339665917,0.306411425,모든 화약,전기,모든 암석분류,사암,수직구,,,,,,,,,
0,189.3665062,-1.508785796,0.387158566,모든 화약,전기,모든 암석분류,석회암,수직구,,,,,,,,,
0,254.9582911,-1.644404606,0.445853233,모든 화약,전기,모든 암석분류,섬록암,수직구,,,,,,,,,
0,297.688397,-1.692833287,0.509771898,모든 화약,전기,모든 암석분류,셰일,수직구,,,,,,,,,
0,307.9169002,-1.61707166,0.582497949,모든 화약,전기,모든 암석분류,안산암,수직구,,,,,,,,,
0,81.8748526,-0.989675251,0.707818799,모든 화약,전기,모든 암석분류,응회암,수직구,,,,,,,,,
0,-1.143956909,-0.583302921,0.651030601,모든 화약,전기,모든 암석분류,편마암,수직구,,,,,,,,,
0,-11.42580139,-0.697353272,0.43626811,모든 화약,전기,모든 암석분류,편암,수직구,,,,,,,,,
0,4.75057743,-0.840917128,0.339016566,모든 화약,전기,모든 암석분류,화강반암,수직구,,,,,,,,,
0,4.919282733,-0.96621703,0.297256508,모든 화약,전기,모든 암석분류,화강암,수직구,,,,,,,,,
0,61.83554535,-1.523054858,0.140564193,모든 화약,전자,모든 암석분류,모든 암종,모든 심발,,,,,,,,,
0,14.66263603,-1.301827245,0.116373131,모든 화약,전자,변성암,모든 암종,모든 심발,,,,,,,,,
